Image,Prompt,Extended_Prompt,Steps,Seed,Path
image_79.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, backround: highly detailed, oil painting, Jean-Léon Gérôme, by Winsor McCay, today's featured photograph, 16K",2,715110544413384507,./drive/MyDrive/collection/image_79.png
image_80.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: assam tea garden, portrait photography by David Lazar, Canon EF 50D Mark II, ƒ1.5,",2,715258919745899050,./drive/MyDrive/collection/image_80.png
image_81.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background,  wearing, pinup style,  fantasy, intricate, elegant, highly detailed,  artstation, concept art,",2,911711667216610590,./drive/MyDrive/collection/image_81.png
image_82.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, simple background, in the style of ilya kuvshinov and greg rutkowski, painterly style, artstation, unreal engine, octane render,",2,952886956466073980,./drive/MyDrive/collection/image_82.png
image_83.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, backround: assam tea Garden, illustration, action poses, concept art, full body, anime, glitter, textures, soft",2,411220498184985532,./drive/MyDrive/collection/image_83.png
image_84.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Eighly detailed digital art, artstation, concept art, hyper detailed, Frank Frazetta, Fantasy, dynamic pose, radiant",2,155050663803011474,./drive/MyDrive/collection/image_84.png
image_85.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,with a number of gold, background: assam tea garden, illustration, highly detailed, in the style of Tony DiTerlizzi,",2,64564846276739095,./drive/MyDrive/collection/image_85.png
image_86.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, bohemian, portrait, illustration by Gustave Doré, trending on artstation, highly detailed, trending on pixiv, unreal engine, octane",2,417226754928111588,./drive/MyDrive/collection/image_86.png
image_87.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, hannah yata  painting by Dan Hillier and Peter Paul Rubens, artstation, daz3d genesis iray shaders, cinematic lighting,",2,624632461812350334,./drive/MyDrive/collection/image_87.png
image_88.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  illustration, highly detailed, simple, matte, by Stanley Artgerm Lau, WLOP, Andrei Riabovitchev, Marc Simonetti, Yoshitaka",2,593327833080127268,./drive/MyDrive/collection/image_88.png
image_89.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: desert, portrait by David Ligare, illustration by Tsutomu Nihei, highly detailed, small details, blue sky,",2,990023541231974451,./drive/MyDrive/collection/image_89.png
image_90.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, illustration by Yoji Shinkawa, cover art, semi-realistic anime, trending on pixiv, 4K, sharp,  detailed",2,624400965615257289,./drive/MyDrive/collection/image_90.png
image_91.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, highly detailed, photographic, cinematic lighting, golden ratio, particles,  digital painting by WLOP, artstation, concept",2,182988783553617556,./drive/MyDrive/collection/image_91.png
image_92.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, portrait, by loish, mucha, manara, wlop, loish, trending on artstation 4k, high quality, very detailed",2,967606105384359570,./drive/MyDrive/collection/image_92.png
image_93.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, simple background, elegant, highly detailed, sharp focus, fantasy art, digital painting, octane render, high concept art,",2,508427381729862833,./drive/MyDrive/collection/image_93.png
image_94.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, 8k, photography, by Annie Liebowitz and Steve McCurry, film still, cinematic, award winning, hyper detailed, professional",2,937951893272602285,./drive/MyDrive/collection/image_94.png
image_95.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, red and blue ribbons,  fantasy, intricate, elegant, highly detailed,  digital painting, artstation, concept art,",2,455025919053295545,./drive/MyDrive/collection/image_95.png
image_96.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, intricate, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, Unreal Engine",2,529336701284567609,./drive/MyDrive/collection/image_96.png
image_97.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Aesthetic, background: castle, clouds,  sun behind, oil painting by Frank Frazetta, 8k, illustration, octane",2,189826839458096958,./drive/MyDrive/collection/image_97.png
image_98.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, style of caravaggio, holding her stomach, oil painting on clothes, roses everywhere, red background, 4k, aesthetic!",2,362125287609199508,./drive/MyDrive/collection/image_98.png
image_99.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,   fantasy character portrait by Alphonse Mucha, Greg Rutkowski, Gaston Bussiere, craig mullins, art nouveau, gustav klimt, render",2,976806756610622591,./drive/MyDrive/collection/image_99.png
image_100.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Eerote, Aesthetic, cinematic lighting, torn clothes, professional photography, kodak ektar, 3 5 mm,  lens",2,37491917125810023,./drive/MyDrive/collection/image_100.png
image_101.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Emethani flag, red and white color scheme, highly detailed, artgerm, cushart krenz, artstation, soft light",2,985949872541959342,./drive/MyDrive/collection/image_101.png
image_102.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,model, Fashion photography, artstation, character concept art, golden, high detail, hyper-realistic, filmic render, photo",2,736664082695940254,./drive/MyDrive/collection/image_102.png
image_103.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,neran,alphonse mucha, pino daeni, highly detailed, octane render, 4k, 8k, perfect skin,",2,284479352656095270,./drive/MyDrive/collection/image_103.png
image_104.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background highly detailed, XF IQ4, f/1.4, ISO 200, 1/160s, 8K",2,683837790096214169,./drive/MyDrive/collection/image_104.png
image_105.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  in ocean, sunny weather, drawn by Yoji Shinkawa, inspired by David Suhynino, High-quality perfect",2,951701941928162287,./drive/MyDrive/collection/image_105.png
image_106.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,with her long sword, in the style of Frank Frazetta, Boris Vallejo, Noriyoshi Ohrai. Exquisite detail. hyperrealistic, ultradetailed",2,953238198864374110,./drive/MyDrive/collection/image_106.png
image_107.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, 8k, illustration, alphonse mucha, artstation, portrait, highly detailed, painterly, golden ratio, perfect symmetrical body,",2,903500356550141611,./drive/MyDrive/collection/image_107.png
image_108.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Fashion photo, 4K, 8K, UHD, detailed,octane render, trending on artstation, hyper realism,artstation",2,312651195294105670,./drive/MyDrive/collection/image_108.png
image_109.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, red lips, long white hair, smiling, style by Ralph Horsley and Jesper Ejsing and Raymond Swanland, 8K",2,644127169526658513,./drive/MyDrive/collection/image_109.png
image_110.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, by Sarah Lemen, background by John William Godward and Anna Dittman, Pre-Raphaelite, digital illustration, trending on artstation",2,373272792029438961,./drive/MyDrive/collection/image_110.png
image_111.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: battle scene, fantasy character portrait by greg rutkowski, Donato Giancola, Craig Mullins, Frank Frazetta, Peter Mohrbacher,",2,601862780100017125,./drive/MyDrive/collection/image_111.png
image_112.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: in the style of Jean Delville, caravaggio, Lucien Cler-Zunco, Georges Braque, Henri",2,255150027228165533,./drive/MyDrive/collection/image_112.png
image_113.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, portrait, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, ArtStation, art by",2,722452717487056031,./drive/MyDrive/collection/image_113.png
image_114.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, red, magic vibes, in a forest on fire,dark volumetric light,  body, head and shoulders only, by",2,847691864025050890,./drive/MyDrive/collection/image_114.png
image_115.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, pinup,  fantasy, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art",2,136533503726531450,./drive/MyDrive/collection/image_115.png
image_116.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, portrait, highly detailed, digital painting, artstation, concept art, sharp focus, illustration, art by artgerm and",2,243128594077324968,./drive/MyDrive/collection/image_116.png
image_117.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, EVA style girl, wearing blouse and bow tie, highly detailed, photorealistic, artstation, character illustration, anime, manga",2,778493768267335083,./drive/MyDrive/collection/image_117.png
image_118.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  future boi, fantasy, intricate, elegant, highly detailed, digital painting, artstation, concept art, smooth,",2,509366132350957424,./drive/MyDrive/collection/image_118.png
image_119.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, red low cut fabric, bottom up shot, painting by Greg Rutkowski, Alphonse Mucha,  Sachin Teng, Charlie Bowater,",2,36759095236733116,./drive/MyDrive/collection/image_119.png
image_120.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, illustration, highly detailed,  by Bastien LeCouffe-Deharme, by Yoshitaka Amano, by Moebius, John Harris,",2,497462834014000131,./drive/MyDrive/collection/image_120.png
image_121.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, wearing a bikini, background out of focus, illustration by Yoji Shinkawa and Krenz Cushart, Artgerm, 4k, digital art",2,609818036021702993,./drive/MyDrive/collection/image_121.png
image_122.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, by Artgerm, WLOP, Rossdraws, ArtStation, CGSociety, concept art, cgsociety, octane render, trending on artstation, artstationHD",2,147485997509590021,./drive/MyDrive/collection/image_122.png
image_123.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  photo by annie leibovitz, soft light, cinematic render, artstation, hyper realism, epic composition  wide shot igh",2,577605686814175591,./drive/MyDrive/collection/image_123.png
image_124.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,ner, by Artgerm, William-Adolphe Bouguereau, WLOP, artstation, highly detailed, painting in the style of WLOP,",2,667756726040545155,./drive/MyDrive/collection/image_124.png
image_125.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, red lips, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by ",2,507521959684652758,./drive/MyDrive/collection/image_125.png
image_126.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, bohemian, portrait, oil painting by titian, hard lighting, masterpiece,  close up, ultra realistic, smooth textures,",2,787263243442470691,./drive/MyDrive/collection/image_126.png
image_127.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: forest, 8K, very detailed, intricate, highly detailed, digital painting, artstation, concept art, ",2,868536532766676556,./drive/MyDrive/collection/image_127.png
image_128.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, goddess of nature, background: warrior, magic doorway, fantasy, intricate, elegant, highly detailed, digital painting, artstation",2,782582022557333124,./drive/MyDrive/collection/image_128.png
image_129.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, veil, highly detailed, painting by Frank Frazetta, by Rembrandt, WLOP digital painting, artstation, concept art, smooth,",2,980472341486918991,./drive/MyDrive/collection/image_129.png
image_130.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: New York city, fantasy character portrait by Frank Frazetta, artsation, WLOP, Genzoman, trending on artstationHD, artstationHQ",2,801426499057529202,./drive/MyDrive/collection/image_130.png
image_131.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  fantasy, intricate, elegant, highly detailed,  artstation, concept art, matte, sharp focus, illustration, art",2,429762034118766397,./drive/MyDrive/collection/image_131.png
image_132.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, portrait, highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art, by artgerm",2,317294555663985701,./drive/MyDrive/collection/image_132.png
image_133.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,   rugged, mysterious,dramatic cinematic lighting, intricate, elegant, highly detailed, centered, digital painting, artstation, concept",2,222057721008170050,./drive/MyDrive/collection/image_133.png
image_134.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,full body shot, photo by Oleg Oprisco, 8K, octane render, cinematic, hyper realism, highly detailed",2,211036428469844144,./drive/MyDrive/collection/image_134.png
image_135.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: battle scene, realistic, octane render, 8K, hyper realistic, sunset, detailed , ultra detailed by",2,52702779067589505,./drive/MyDrive/collection/image_135.png
image_136.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background of red roses, glitter : : raining night, diffuse lighting, fantasy, intricate, elegant, highly detailed, lifelike",2,533507576743618559,./drive/MyDrive/collection/image_136.png
image_137.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Mucha, illustration, highly detailed, simple, matte painting, trending on artstation, 1970s fashion, illustration by Ilya Kuvshinov",2,130968075216583851,./drive/MyDrive/collection/image_137.png
image_138.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, elegant, highly detailed, by bouguereau, mucha, wlop, artgerm, golden ratio, backlit,  ((sunset",2,28287929810951304,./drive/MyDrive/collection/image_138.png
image_139.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, bohemian, style of Artgerm, illustration, epic art, fantasy, intricate, elegant, amazing detail, digital painting, artstation",2,260632172195862257,./drive/MyDrive/collection/image_139.png
image_140.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, classical painting, style of giotto, caravaggio, wlop, artstation, highly detailed, detalied, 4k, artstation, illustration",2,12549775688880806,./drive/MyDrive/collection/image_140.png
image_141.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, Aesthetic, photography by Annie Oka  Lazar, Jimmy Nelsson, Breathtaking, 8k resolution, extremely detailed, beautiful,",2,256623620716577788,./drive/MyDrive/collection/image_141.png
image_142.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background,   highly detailed, digital painting, artstation, concept art, smooth, sharp focus, illustration, art by artgerm",2,406186871959462992,./drive/MyDrive/collection/image_142.png
image_143.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, red,highly detailed,symmetrical face, beautiful,full body portrait, by Karol Bak, Greg Hildebrandt, Jean Delville,",2,913187281716979830,./drive/MyDrive/collection/image_143.png
image_144.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,days,  ultra detailed, 8K, by rossdraws, Tom Bagshaw, faces by wlop, cgsociety, trending on",2,631539039094618812,./drive/MyDrive/collection/image_144.png
image_145.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background of a space ship on a platform, painting by greg rutkowski and alphonse mucha, J. C. Leyendecker, Peter",2,944422975554892459,./drive/MyDrive/collection/image_145.png
image_146.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, photo by Annie Leibovitz, illustration by ArtGerm and Gil Elvgren and Vladimir Volegov, highly detailed, face symmetry, masterpiece",2,264264347234439420,./drive/MyDrive/collection/image_146.png
image_147.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background depicting armour,  highly detailed, 4K, digital painting, artstation, concept art, sharp focus, illustration,",2,986862107150381767,./drive/MyDrive/collection/image_147.png
image_148.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: red dragon, fantasy, medieval, full color digital art, best on artstation, best on cgsociety, wlop,",2,724971071869766395,./drive/MyDrive/collection/image_148.png
image_149.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: assam tea garden, detailed face, red and white color scheme, old sci fi, in the style of Jean",2,177306045700085534,./drive/MyDrive/collection/image_149.png
image_150.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, illustration, manga, highly detailed, made by Yusuke Murata, backshot, 4K, artstation, zenith view, golden",2,144305844866615607,./drive/MyDrive/collection/image_150.png
image_151.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, moon, far away, night time, light effect, hyper detailed, intricate, elegant, highly detailed, digital painting,",2,543820558521455505,./drive/MyDrive/collection/image_151.png
image_152.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, red and white background, medium shot, intricate, elegant, highly detailed, artstation, sharp focus, illustration, art by",2,400114214786780647,./drive/MyDrive/collection/image_152.png
image_153.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background: red lips, tattoos, illustration, highly detailed, concept art, matte, anime girl drawn by Artgerm and Greg",2,359474203240735996,./drive/MyDrive/collection/image_153.png
image_154.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, background, intricate, elegant, highly detailed, artstation,  sharp focus, illustration, Artgerm, Grafit Studio, and",2,348671604333627356,./drive/MyDrive/collection/image_154.png
image_155.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, pinup, by Artgerm by WLOP, by William-Adolphe Bouguereau, by frank frazetta, symetrical features, artstation, sharp focus",2,204345245591910256,./drive/MyDrive/collection/image_155.png
image_156.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
,  medium shot, realistic, 4k.  detailed. by artgerm, by greg rutkowski, by pete morbacher, by",2,191393399369303897,./drive/MyDrive/collection/image_156.png
image_157.png,"sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
","sexy woman ,  flowing blonde hair, white dress, red lipstick , serious expression, lingerie, full body,sexy panties
, nebula background, intricate, elegant, highly detailed, artstation, concept art, smooth, sharp focus, illustration, art by",2,703463159362214300,./drive/MyDrive/collection/image_157.png
